trialIndex,stepIndex,timeClock,meanFitness
2,190,180.422909,1.09888
2,191,181.349594,1.09896
2,192,182.254461,1.0989
2,193,183.170053,1.09904
2,194,184.075978,1.09925
2,195,184.99599,1.09928
2,196,185.898252,1.09944
2,197,186.798906,1.09938
2,198,187.70351,1.09937
2,199,188.611246,1.09933
2,200,189.528622,1.09933
2,201,190.424364,1.09959
2,202,191.341501,1.09959
2,203,192.241754,1.09966
2,204,193.144318,1.09971
2,205,194.06899,1.0997
2,206,194.987321,1.09976
2,207,195.896364,1.09984
2,208,196.808567,1.09985
2,209,197.726453,1.09985
2,210,198.642933,1.09987
2,211,199.546684,1.0999
2,212,200.459031,1.09987
2,213,201.366688,1.09985
2,214,202.288642,1.09981
2,215,203.210672,1.09989
2,216,204.119706,1.09995
3,1,1.017462,1.00018
3,2,2.023869,1.00046
3,3,3.011463,1.00067
3,4,4.00779,1.00083
3,5,5.011599,1.00089
3,6,5.998861,1.00119
3,7,6.982086,1.00148
3,8,7.981065,1.00151
3,9,8.984506,1.00165
3,10,9.98872,1.00175
3,11,10.993723,1.00175
3,12,11.986579,1.00175
3,13,12.974715,1.00177
3,14,13.977857,1.00186
3,15,14.969516,1.00216
3,16,15.956844,1.00239
3,17,16.94979,1.00275
3,18,17.938955,1.00307
3,19,18.931883,1.00368
3,20,19.937354,1.00407
3,21,20.928022,1.00443
3,22,21.932787,1.00491
3,23,22.934493,1.00579
3,24,23.926697,1.00615
3,25,24.91721,1.0067
3,26,25.915566,1.00675
3,27,26.912289,1.00699
3,28,27.902025,1.00772
3,29,28.900972,1.00803
3,30,29.88473,1.0085
3,31,30.866106,1.00885
3,32,31.849025,1.00971
3,33,32.829351,1.01009
3,34,33.799765,1.01066
3,35,34.785485,1.01149
3,36,35.778099,1.01178
3,37,36.757758,1.01208
3,38,37.730507,1.01279
3,39,38.71157,1.01327
3,40,39.702755,1.01395
3,41,40.681877,1.01423
3,42,41.665595,1.01443
3,43,42.650574,1.01488
3,44,43.65285,1.01575
3,45,44.635347,1.01608
3,46,45.622361,1.01667
3,47,46.625317,1.01767
3,48,47.613589,1.01821
3,49,48.6039,1.01888
3,50,49.571205,1.01934
3,51,50.547754,1.02048
3,52,51.541611,1.02137
3,53,52.520845,1.02189
3,54,53.499873,1.02295
3,55,54.493234,1.02405
3,56,55.461485,1.0254
3,57,56.462316,1.0261
3,58,57.445152,1.02741
3,59,58.431539,1.02805
3,60,59.394536,1.02883
3,61,60.356586,1.02907
3,62,61.331976,1.02976
3,63,62.302743,1.03101
3,64,63.285708,1.0314
3,65,64.253185,1.03247
3,66,65.232831,1.03387
3,67,66.19464,1.03449
3,68,67.178477,1.03566
3,69,68.147444,1.03642
3,70,69.115778,1.03852
3,71,70.067673,1.03933
3,72,71.033181,1.03954
3,73,72.014376,1.04016
3,74,72.9783,1.04131
3,75,73.94338,1.04321
3,76,74.891945,1.04434
3,77,75.843093,1.04531
3,78,76.801721,1.04584
3,79,77.750041,1.04704
3,80,78.696749,1.04757
3,81,79.64695,1.048
3,82,80.604018,1.04928
3,83,81.548236,1.05031
3,84,82.494215,1.05099
3,85,83.432951,1.05117
3,86,84.396492,1.05189
3,87,85.364088,1.05349
3,88,86.337358,1.05453
3,89,87.275086,1.05661
3,90,88.227991,1.05749
3,91,89.185407,1.05793
3,92,90.129392,1.05863
3,93,91.063383,1.05947
3,94,91.993518,1.06037
3,95,92.931467,1.06228
3,96,93.873288,1.06338
3,97,94.808899,1.06441
3,98,95.76309,1.06558
3,99,96.69758,1.06686
3,100,97.62524,1.06736
3,101,98.570199,1.06815
3,102,99.507586,1.06875
3,103,100.427301,1.07022
3,104,101.365191,1.07158
3,105,102.292161,1.07219
3,106,103.241311,1.07319
3,107,104.162152,1.07309
3,108,105.092438,1.07421
3,109,106.001183,1.07548
3,110,106.922323,1.07608
3,111,107.858983,1.07637
3,112,108.776271,1.0775
3,113,109.697738,1.07793
3,114,110.628035,1.07821
3,115,111.566796,1.07902
3,116,112.4894,1.08048
3,117,113.425107,1.0815
3,118,114.347762,1.08236
3,119,115.284602,1.08271
3,120,116.197977,1.08359
3,121,117.119608,1.08447
3,122,118.031282,1.08513
3,123,118.944754,1.08589
3,124,119.886895,1.08653
3,125,120.814428,1.08658
3,126,121.738347,1.08698
3,127,122.659926,1.08729
3,128,123.586265,1.08741
3,129,124.510088,1.08754
3,130,125.420624,1.08813
3,131,126.321505,1.08866
3,132,127.244092,1.08863
3,133,128.165842,1.08908
3,134,129.086532,1.08954
3,135,129.991591,1.09014
3,136,130.899145,1.09066
3,137,131.795274,1.09133
3,138,132.704376,1.09203
3,139,133.613089,1.09218
3,140,134.539316,1.09269
3,141,135.460862,1.09278
3,142,136.35823,1.09312
3,143,137.271163,1.09359
3,144,138.189215,1.09363
3,145,139.106157,1.09355
3,146,140.027095,1.09353
3,147,140.924695,1.0937
3,148,141.819856,1.09411
3,149,142.745813,1.09435
3,150,143.658204,1.09434
3,151,144.577593,1.09445
3,152,145.470399,1.09486
3,153,146.370301,1.09522
3,154,147.276352,1.09528
3,155,148.184436,1.09559
3,156,149.10439,1.09547
3,157,150.026374,1.09568
3,158,150.945304,1.09577
3,159,151.856153,1.09616
3,160,152.760313,1.09637
3,161,153.672539,1.09662
3,162,154.57288,1.09641
3,163,155.477391,1.0967
3,164,156.382877,1.09687
3,165,157.297532,1.09692
3,166,158.208744,1.0971
3,167,159.118792,1.09735
3,168,160.036373,1.09745
3,169,160.955842,1.09753
3,170,161.864419,1.09756
3,171,162.787433,1.09779
3,172,163.696342,1.09805
3,173,164.608655,1.09842
3,174,165.51155,1.09858
3,175,166.425878,1.09864
3,176,167.340476,1.09873
3,177,168.239292,1.0987
3,178,169.141246,1.09852
3,179,170.042549,1.0986
3,180,170.952605,1.09891
3,181,171.861655,1.09892
3,182,172.787123,1.0989
3,183,173.693342,1.09906
3,184,174.611995,1.09911
3,185,175.524947,1.0991
3,186,176.434333,1.09912
3,187,177.348829,1.09925
3,188,178.264833,1.09924
3,189,179.19333,1.09918
3,190,180.098493,1.09932
3,191,181.01994,1.09929
3,192,181.931113,1.09941
3,193,182.840249,1.0995
3,194,183.751406,1.09955
3,195,184.653902,1.0996
3,196,185.559225,1.09962
3,197,186.456223,1.09966
3,198,187.37799,1.0997
3,199,188.299694,1.09975
3,200,189.210357,1.09972
3,201,190.117775,1.09974
3,202,191.022113,1.09979
3,203,191.93238,1.09978
3,204,192.838562,1.09976
3,205,193.740199,1.09976
3,206,194.657182,1.09973
3,207,195.568388,1.09976
3,208,196.482728,1.0998
3,209,197.382948,1.09979
3,210,198.300655,1.09986
3,211,199.212616,1.09981
3,212,200.13464,1.09983
3,213,201.038052,1.09988
3,214,201.944989,1.09984
3,215,202.852238,1.09992
4,1,0.998619,1.00007
4,2,2.009905,1.00015
4,3,3.010514,1.00031
4,4,4.012364,1.00034
4,5,5.017233,1.00051
4,6,6.012071,1.00069
4,7,7.012192,1.00087
4,8,8.023673,1.00123
4,9,9.017851,1.00157
4,10,10.014178,1.00169
4,11,11.02144,1.00174
4,12,12.019608,1.00209
4,13,13.010097,1.00243
4,14,14.005618,1.00288
4,15,14.987264,1.00327
4,16,15.985419,1.00322
4,17,16.975205,1.0037
4,18,17.960658,1.0041
4,19,18.956989,1.00463
4,20,19.957571,1.00475
4,21,20.964908,1.00492
4,22,21.984753,1.00495
4,23,22.986343,1.00513
4,24,23.990246,1.00512
4,25,24.959957,1.00564
4,26,25.964654,1.00616
4,27,26.976043,1.00695
4,28,27.959153,1.00727
4,29,28.952425,1.00746
4,30,29.927972,1.00783
4,31,30.930047,1.00852
4,32,31.915759,1.00968
4,33,32.895451,1.00993
4,34,33.864001,1.01074
4,35,34.865044,1.01077
4,36,35.85218,1.01098
4,37,36.861586,1.01155
4,38,37.868297,1.01229
4,39,38.850266,1.01311
4,40,39.833888,1.01313
4,41,40.82177,1.0137
4,42,41.838504,1.0142
4,43,42.834857,1.01496
4,44,43.819844,1.0157
4,45,44.820899,1.01691
4,46,45.802686,1.01773
4,47,46.773999,1.0189
4,48,47.763926,1.02001
4,49,48.748959,1.02064
4,50,49.727898,1.02105
4,51,50.711359,1.0223
4,52,51.698748,1.02283
4,53,52.669923,1.02387
4,54,53.664675,1.02414
4,55,54.647037,1.02461
4,56,55.616538,1.02492
4,57,56.588436,1.02577
4,58,57.556975,1.02704
4,59,58.515697,1.02839
4,60,59.486856,1.02953
4,61,60.470152,1.03013
4,62,61.442046,1.03033
4,63,62.402402,1.03184
4,64,63.375411,1.03268
4,65,64.364046,1.03433
4,66,65.318128,1.0355
4,67,66.288528,1.03559
4,68,67.258051,1.03602
4,69,68.241451,1.03623
4,70,69.211269,1.03754
4,71,70.199893,1.03869
4,72,71.170938,1.03961
4,73,72.142234,1.03984
4,74,73.114269,1.03982
4,75,74.058921,1.04127
4,76,75.037521,1.04293
4,77,76.011393,1.04387
4,78,76.967681,1.04496
4,79,77.923077,1.04561
4,80,78.891388,1.0469
4,81,79.840751,1.04712
4,82,80.784022,1.04842
4,83,81.735186,1.04965
4,84,82.69253,1.05134
4,85,83.650637,1.05223
4,86,84.585884,1.05285
4,87,85.541852,1.05433
4,88,86.494035,1.05555
4,89,87.443858,1.05592
4,90,88.372348,1.05665
4,91,89.315895,1.05814
4,92,90.26488,1.05926
